,unit,cycle,os1,os2,m2,m3,m4,m6,m7,m8,m9,m11,m12,m13,m14,m15,m17,m20,m21,rul
12269,62,143,-0.001,0.0005,643.63,1603.86,1420.05,21.61,552.21,2388.22,9051.72,47.92,520.34,2388.28,8124.62,8.527,396,38.63,23.2553,38
12270,62,144,-0.0048,-0.0001,642.65,1593.37,1419.42,21.61,552.16,2388.23,9049.97,47.76,520.83,2388.16,8127.73,8.5017,393,38.92,23.1588,37
12271,62,145,-0.0012,0.0003,643.08,1592.88,1416.1,21.61,551.88,2388.2,9053.9,47.94,520.41,2388.24,8130.85,8.4683,394,38.68,23.2054,36
12272,62,146,-0.0036,0.0003,643.09,1599.77,1423.12,21.61,553.17,2388.17,9055.57,47.81,520.39,2388.25,8132.9,8.524,394,38.41,23.129,35
12273,62,147,0.0019,-0.0003,643.43,1600.54,1414.54,21.61,551.95,2388.24,9053.63,47.95,520.03,2388.25,8124.31,8.4974,396,38.79,23.1169,34
12274,62,148,0.0036,-0.0001,643.02,1597.38,1418.73,21.61,551.66,2388.22,9059.03,47.92,520.32,2388.22,8126.23,8.4928,394,38.43,23.121,33
12275,62,149,0.0008,0.0004,642.86,1598.72,1415.52,21.61,552.19,2388.22,9052.1,47.89,520.63,2388.18,8128.08,8.494,395,38.55,23.2028,32
12276,62,150,-0.0007,0.0002,643.13,1596.74,1425.08,21.61,552.37,2388.18,9048.8,47.93,520.67,2388.22,8132.97,8.4811,394,38.55,23.3169,31
12277,62,151,-0.0007,0.0003,643.17,1602.16,1419.74,21.61,551.65,2388.28,9044.4,47.94,520.46,2388.23,8126.69,8.4941,395,38.47,23.1563,30
12278,62,152,-0.0014,-0.0004,642.97,1592.93,1420.19,21.61,553.1,2388.24,9051.23,48.04,520.35,2388.22,8130.71,8.4939,396,38.52,23.2851,29
12279,62,153,0.0037,0.0001,643.09,1594.93,1424.44,21.61,552.15,2388.2,9050.45,47.94,520.1,2388.22,8128.8,8.5179,395,38.53,23.1438,28
12280,62,154,-0.0003,-0.0002,643.6,1598.29,1418.29,21.61,551.88,2388.2,9050.34,47.82,520.06,2388.21,8127.25,8.4769,394,38.72,23.143,27
12281,62,155,-0.0006,0.0,643.21,1592.44,1422.98,21.61,552.41,2388.19,9049.09,47.91,520.31,2388.24,8123.33,8.5069,396,38.73,23.1973,26
12282,62,156,0.0035,0.0006,643.4,1599.79,1420.36,21.61,552.49,2388.23,9041.56,48.01,520.37,2388.18,8128.1,8.4572,394,38.77,23.1708,25
12283,62,157,-0.0018,0.0006,642.99,1595.81,1424.62,21.61,552.78,2388.19,9053.27,47.91,520.01,2388.21,8124.17,8.5332,395,38.59,23.1676,24
12284,62,158,0.0048,0.0003,643.63,1600.27,1415.64,21.61,551.99,2388.21,9049.01,47.91,520.13,2388.21,8126.21,8.4946,394,38.56,23.2017,23
12285,62,159,-0.0014,-0.0002,643.25,1596.99,1419.18,21.61,551.99,2388.22,9046.79,47.98,519.76,2388.29,8128.82,8.4797,395,38.63,23.1619,22
12286,62,160,-0.0015,0.0002,643.74,1597.7,1430.64,21.61,551.56,2388.21,9046.54,47.94,520.08,2388.24,8123.58,8.499,395,38.65,23.103,21
12287,62,161,0.0005,0.0005,643.48,1604.01,1419.38,21.61,551.99,2388.21,9050.0,47.85,520.17,2388.27,8124.76,8.4967,394,38.47,23.0845,20
12288,62,162,-0.0003,-0.0003,643.07,1596.57,1421.9,21.61,551.56,2388.23,9050.45,47.8,520.21,2388.28,8125.59,8.4946,396,38.46,23.2615,19
12289,62,163,0.0006,0.0,643.57,1600.35,1421.51,21.61,552.29,2388.23,9054.19,48.04,519.97,2388.24,8117.32,8.4978,396,38.47,23.0817,18
12290,62,164,-0.0013,0.0005,643.65,1600.28,1429.69,21.61,551.52,2388.27,9045.64,48.09,519.71,2388.24,8126.03,8.5167,395,38.45,23.0537,17
12291,62,165,-0.002,0.0004,642.88,1597.62,1421.31,21.61,551.43,2388.22,9052.19,48.11,520.14,2388.24,8125.11,8.4989,394,38.51,23.077,16
12292,62,166,0.0001,0.0003,643.91,1599.85,1424.66,21.61,551.65,2388.28,9052.45,48.0,519.76,2388.22,8129.8,8.4761,396,38.59,23.1572,15
12293,62,167,-0.0004,0.0002,643.09,1594.7,1425.57,21.61,551.25,2388.27,9049.23,48.06,519.58,2388.28,8125.35,8.5092,394,38.63,23.0802,14
12294,62,168,0.0011,0.0002,643.27,1601.12,1424.28,21.61,552.38,2388.32,9044.7,47.87,519.51,2388.29,8121.97,8.4991,397,38.47,23.0546,13
12295,62,169,-0.0025,0.0001,642.75,1607.03,1420.12,21.61,551.76,2388.31,9044.8,48.25,520.12,2388.28,8120.26,8.5283,395,38.52,23.0111,12
12296,62,170,0.0021,0.0003,643.72,1598.12,1425.68,21.61,551.62,2388.31,9045.19,48.29,520.07,2388.33,8120.27,8.5269,396,38.46,23.0544,11
12297,62,171,-0.0019,0.0004,643.44,1599.43,1424.08,21.61,552.14,2388.25,9050.31,48.21,520.26,2388.21,8126.35,8.5255,394,38.39,23.0042,10
12298,62,172,-0.001,-0.0003,643.78,1601.16,1423.58,21.61,552.07,2388.31,9049.98,48.04,519.63,2388.28,8127.36,8.5055,395,38.41,23.0184,9
12299,62,173,-0.0001,-0.0004,643.67,1601.42,1431.48,21.61,552.49,2388.29,9045.5,48.12,519.87,2388.31,8116.93,8.5266,395,38.48,23.1565,8
12300,62,174,-0.0011,0.0006,643.51,1601.38,1425.56,21.61,551.09,2388.31,9047.5,48.06,519.49,2388.32,8118.4,8.5124,395,38.5,23.0207,7
12301,62,175,-0.0005,-0.0004,643.23,1598.92,1429.41,21.61,551.33,2388.26,9050.64,48.26,519.81,2388.29,8118.85,8.5292,397,38.45,22.9532,6
12302,62,176,0.0026,-0.0002,643.37,1600.36,1432.64,21.61,551.45,2388.3,9043.24,48.01,520.05,2388.29,8116.48,8.5216,394,38.3,23.0983,5
12303,62,177,-0.0029,-0.0002,643.66,1595.0,1424.88,21.61,551.84,2388.24,9045.38,48.0,519.7,2388.24,8122.38,8.5401,395,38.44,23.0416,4
12304,62,178,-0.0005,-0.0,643.22,1601.35,1421.8,21.61,551.47,2388.27,9051.6,48.1,519.81,2388.25,8120.93,8.5187,396,38.57,23.0534,3
12305,62,179,0.003,-0.0002,643.54,1603.55,1423.67,21.61,550.96,2388.28,9043.93,48.27,519.84,2388.37,8119.37,8.5452,395,38.64,23.0212,2
12306,62,180,-0.0026,-0.0002,643.49,1595.1,1427.51,21.61,551.09,2388.28,9037.02,48.16,519.68,2388.31,8123.28,8.5442,396,38.35,23.0042,1
12307,63,1,0.0005,-0.0001,642.61,1585.01,1405.59,21.61,553.95,2388.07,9050.26,47.38,521.24,2388.09,8137.64,8.395,392,38.98,23.4455,174
12308,63,2,0.0024,0.0003,642.8,1585.07,1396.99,21.61,554.28,2388.09,9057.95,47.46,521.77,2388.05,8139.83,8.4431,393,38.91,23.3626,173
12309,63,3,-0.0015,-0.0001,642.55,1600.15,1404.54,21.61,553.22,2388.09,9057.29,47.52,521.53,2388.06,8134.44,8.4368,392,39.0,23.3173,172
12310,63,4,-0.0027,-0.0,642.37,1583.64,1399.57,21.61,553.79,2388.08,9053.81,47.28,522.12,2388.04,8132.61,8.4006,392,38.97,23.2563,171
12311,63,5,0.0009,-0.0,642.15,1590.16,1412.41,21.61,553.28,2388.1,9051.93,47.52,521.46,2388.1,8139.9,8.4435,393,38.76,23.3926,170
12312,63,6,0.0014,0.0005,642.26,1588.0,1402.95,21.61,553.23,2388.12,9047.9,47.53,521.22,2388.1,8134.14,8.43,393,38.79,23.3105,169
12313,63,7,0.0014,0.0004,642.9,1592.37,1404.86,21.61,553.68,2388.11,9055.9,47.39,521.96,2388.09,8134.61,8.4151,392,38.8,23.3713,168
12314,63,8,-0.0001,0.0004,642.95,1590.26,1404.07,21.61,553.02,2388.09,9064.74,47.44,521.28,2388.03,8140.86,8.4183,392,38.78,23.3722,167
12315,63,9,0.0029,-0.0004,642.37,1587.8,1397.96,21.61,554.19,2388.1,9052.73,47.29,521.19,2388.1,8136.72,8.4453,394,39.05,23.2224,166
12316,63,10,0.0015,-0.0004,642.32,1586.36,1413.78,21.61,553.61,2388.09,9058.88,47.46,522.16,2388.05,8138.6,8.3979,392,38.9,23.2731,165
12317,63,11,-0.0012,-0.0003,642.18,1579.97,1407.38,21.61,554.16,2388.11,9062.53,47.36,522.04,2388.09,8138.89,8.4264,393,38.98,23.3233,164
12318,63,12,-0.0012,-0.0003,642.6,1586.14,1406.98,21.61,554.24,2388.09,9060.87,47.59,521.7,2388.06,8133.77,8.4486,393,38.89,23.3231,163
12319,63,13,0.0012,-0.0,642.63,1586.02,1405.53,21.61,553.78,2388.08,9056.79,47.29,522.27,2388.08,8134.45,8.4231,392,38.98,23.277,162
12320,63,14,-0.0015,0.0005,642.55,1588.64,1407.18,21.61,553.89,2388.11,9062.15,47.38,521.71,2388.08,8137.27,8.4222,392,38.81,23.3437,161
12321,63,15,0.0,0.0001,642.54,1595.45,1402.24,21.61,554.62,2388.08,9053.05,47.51,521.8,2388.06,8133.9,8.4354,392,38.88,23.2272,160
12322,63,16,0.0005,0.0002,643.16,1588.1,1406.88,21.61,553.2,2388.1,9054.25,47.6,521.71,2388.1,8140.86,8.4311,393,39.03,23.4545,159
12323,63,17,0.0025,-0.0,642.06,1581.34,1408.52,21.61,554.39,2388.09,9059.59,47.67,521.14,2388.05,8138.27,8.4445,391,38.86,23.391,158
12324,63,18,-0.0021,-0.0,642.64,1593.26,1409.26,21.61,553.39,2388.04,9056.31,47.36,521.17,2388.09,8132.82,8.4219,393,38.83,23.0453,157
12325,63,19,-0.0002,0.0002,642.76,1584.69,1407.84,21.61,553.61,2388.12,9056.18,47.31,521.6,2388.08,8134.89,8.4443,393,38.91,23.3216,156
12326,63,20,0.0004,-0.0004,642.66,1588.4,1397.29,21.61,554.14,2388.1,9051.0,47.42,522.18,2388.12,8142.87,8.4242,392,38.9,23.4307,155
12327,63,21,0.0024,0.0,642.53,1588.08,1409.94,21.61,554.53,2388.06,9060.73,47.48,521.35,2388.04,8136.7,8.4192,393,39.06,23.3518,154
12328,63,22,0.0021,-0.0004,642.23,1579.97,1411.07,21.61,553.71,2388.1,9057.48,47.45,521.5,2388.11,8138.11,8.4302,393,38.84,23.3918,153
12329,63,23,0.0021,0.0003,642.99,1592.95,1401.63,21.61,553.78,2388.07,9054.25,47.42,521.48,2388.11,8139.17,8.4512,392,38.92,23.2857,152
12330,63,24,0.002,0.0003,642.84,1588.6,1404.91,21.61,554.08,2388.06,9056.68,47.45,521.46,2388.08,8136.95,8.3822,393,38.9,23.3423,151
12331,63,25,0.0029,0.0003,642.55,1583.62,1406.0,21.61,554.16,2388.04,9056.01,47.46,521.92,2388.05,8136.42,8.4381,392,38.78,23.3139,150
12332,63,26,0.0009,-0.0002,642.17,1589.3,1408.13,21.61,553.69,2388.1,9068.49,47.46,521.31,2388.12,8133.34,8.4375,391,38.8,23.3081,149
12333,63,27,-0.0014,0.0004,642.26,1587.05,1409.2,21.61,553.94,2388.05,9059.25,47.57,521.74,2388.0,8135.92,8.4508,394,38.92,23.353,148
12334,63,28,0.0001,-0.0003,641.95,1587.86,1408.06,21.61,552.85,2388.07,9053.76,47.39,521.5,2388.05,8138.6,8.4557,392,38.81,23.2689,147
12335,63,29,-0.0012,0.0003,642.55,1579.07,1398.82,21.61,553.74,2388.02,9060.98,47.34,521.28,2388.06,8140.4,8.442,393,38.88,23.3618,146
12336,63,30,0.0007,-0.0,642.37,1585.54,1410.0,21.61,553.75,2388.1,9056.41,47.52,522.08,2388.15,8134.1,8.4458,392,38.85,23.3697,145
12337,63,31,0.0004,-0.0003,642.33,1595.69,1410.76,21.61,553.22,2388.06,9058.44,47.55,522.31,2388.07,8134.34,8.4467,393,38.93,23.4287,144
12338,63,32,-0.0009,-0.0003,642.74,1592.55,1406.72,21.61,554.16,2388.08,9058.37,47.47,521.44,2388.08,8137.17,8.4228,393,38.93,23.3022,143
12339,63,33,-0.0007,0.0001,642.65,1586.61,1400.47,21.61,552.91,2388.03,9057.01,47.6,521.81,2388.05,8142.84,8.409,393,38.93,23.3823,142
12340,63,34,0.0007,-0.0003,643.24,1586.18,1409.54,21.61,554.34,2388.06,9057.59,47.58,521.36,2388.06,8136.53,8.4818,392,38.93,23.3219,141
12341,63,35,-0.0008,0.0001,642.5,1587.64,1409.16,21.61,553.43,2388.1,9059.41,47.3,521.63,2388.08,8136.38,8.4206,394,39.04,23.3259,140
12342,63,36,0.0017,0.0001,642.76,1585.36,1414.87,21.61,553.03,2388.13,9059.16,47.56,521.88,2388.1,8139.84,8.3808,393,38.83,23.2547,139
12343,63,37,-0.0013,-0.0001,642.42,1584.89,1401.88,21.61,553.96,2388.11,9056.2,47.44,522.06,2388.08,8135.62,8.3872,392,38.81,23.2723,138
12344,63,38,0.0034,0.0002,642.99,1595.37,1409.91,21.61,553.93,2388.11,9061.43,47.52,521.9,2388.09,8135.09,8.4208,391,38.9,23.2345,137
12345,63,39,0.0048,-0.0002,642.25,1587.72,1403.99,21.61,553.5,2388.09,9059.19,47.53,521.23,2388.07,8135.76,8.4108,392,38.77,23.4026,136
12346,63,40,0.001,-0.0,642.31,1582.4,1404.36,21.61,553.43,2388.12,9055.53,47.41,521.63,2388.08,8144.88,8.4628,393,38.91,23.3214,135
12347,63,41,-0.0031,0.0004,642.21,1585.67,1409.05,21.61,553.23,2388.08,9062.53,47.39,521.56,2388.09,8135.89,8.4119,393,38.88,23.2994,134
12348,63,42,-0.0017,0.0003,641.93,1575.0,1408.74,21.61,553.75,2388.06,9053.36,47.49,521.53,2388.14,8135.83,8.4298,394,38.71,23.2958,133
12349,63,43,0.0036,0.0003,643.23,1587.99,1403.78,21.61,553.32,2388.06,9053.33,47.45,521.86,2388.11,8137.63,8.4211,392,38.79,23.4082,132
12350,63,44,0.0033,0.0005,642.51,1582.46,1402.64,21.61,553.46,2388.11,9060.96,47.37,521.69,2388.06,8137.73,8.3958,393,38.98,23.2904,131
12351,63,45,-0.0049,0.0002,642.95,1598.14,1405.24,21.61,554.37,2388.07,9062.22,47.41,521.42,2388.05,8145.36,8.4157,393,38.98,23.3761,130
12352,63,46,0.0021,0.0004,642.8,1591.24,1405.02,21.61,553.57,2388.1,9058.63,47.53,521.44,2388.1,8139.27,8.4361,395,38.81,23.3302,129
12353,63,47,0.0003,0.0,642.6,1586.08,1406.3,21.61,553.84,2388.04,9061.69,47.48,521.57,2388.04,8139.11,8.4019,393,38.9,23.3668,128
12354,63,48,0.0004,-0.0004,642.13,1581.25,1403.47,21.61,553.66,2388.07,9065.86,47.57,522.15,2388.03,8140.86,8.431,392,38.83,23.306,127
12355,63,49,0.0001,0.0004,642.82,1583.45,1401.34,21.61,553.11,2388.09,9057.26,47.37,521.51,2388.11,8137.26,8.4857,392,39.02,23.3586,126
12356,63,50,0.001,-0.0003,642.45,1588.4,1407.39,21.61,554.3,2388.11,9059.89,47.61,521.6,2388.1,8141.96,8.4788,394,38.76,23.4488,125
12357,63,51,-0.0002,0.0001,642.08,1589.83,1407.12,21.61,552.87,2388.12,9057.69,47.35,521.87,2388.08,8145.87,8.4131,393,38.79,23.2774,124
12358,63,52,-0.0062,0.0001,642.21,1588.31,1401.69,21.61,553.75,2388.05,9060.81,47.54,521.83,2388.07,8141.0,8.4467,393,39.0,23.3795,123
12359,63,53,-0.0013,0.0003,642.83,1585.62,1408.63,21.61,553.78,2388.13,9060.73,47.5,521.87,2388.13,8138.37,8.4396,392,38.81,23.4105,122
12360,63,54,-0.0021,0.0005,642.07,1593.8,1403.69,21.61,553.79,2388.08,9064.11,47.38,521.73,2388.1,8139.65,8.4366,393,38.89,23.3641,121
12361,63,55,-0.001,-0.0003,641.99,1591.21,1405.3,21.61,553.29,2388.1,9059.17,47.27,521.77,2388.11,8140.41,8.3903,394,38.9,23.3873,120
12362,63,56,-0.0022,-0.0003,642.82,1593.11,1412.3,21.61,554.13,2388.08,9062.01,47.57,521.28,2388.12,8139.26,8.4012,392,38.9,23.2706,119
12363,63,57,-0.0008,0.0002,642.63,1591.94,1405.69,21.61,553.15,2388.03,9064.94,47.45,521.94,2388.13,8130.93,8.4288,393,38.87,23.3018,118
12364,63,58,0.0007,0.0002,643.01,1585.3,1407.32,21.61,554.12,2388.05,9067.72,47.59,521.6,2388.04,8137.2,8.4326,395,38.78,23.3312,117
12365,63,59,0.0003,-0.0002,642.2,1591.51,1400.91,21.61,554.24,2388.1,9063.46,47.27,521.51,2388.09,8144.97,8.4285,392,38.76,23.3741,116
12366,63,60,0.002,-0.0004,642.61,1590.24,1417.57,21.61,553.59,2388.06,9059.07,47.47,521.73,2388.06,8140.59,8.4193,395,38.82,23.3222,115
12367,63,61,-0.002,0.0,642.48,1584.18,1409.68,21.61,553.54,2388.08,9056.54,47.4,521.35,2388.1,8143.85,8.4483,392,38.87,23.2895,114
12368,63,62,-0.0024,-0.0003,642.49,1595.49,1407.12,21.61,553.06,2388.16,9052.21,47.59,521.41,2388.08,8136.62,8.415,393,38.7,23.3009,113
12369,63,63,0.0011,0.0,642.69,1590.95,1412.99,21.61,553.03,2388.12,9057.73,47.48,521.06,2388.04,8132.68,8.4612,393,38.89,23.4076,112
12370,63,64,-0.0024,0.0003,642.56,1590.49,1406.18,21.61,552.88,2388.11,9065.44,47.48,521.08,2388.11,8139.49,8.4293,392,38.98,23.3718,111
12371,63,65,-0.0034,0.0006,642.54,1588.54,1407.06,21.61,553.54,2388.05,9060.39,47.68,521.44,2388.03,8144.16,8.4513,392,39.03,23.2668,110
12372,63,66,0.002,-0.0004,642.53,1594.99,1408.08,21.61,552.99,2388.03,9065.13,47.49,521.01,2388.11,8140.53,8.4491,392,38.79,23.2956,109
12373,63,67,-0.0023,0.0004,642.39,1583.66,1410.4,21.61,553.63,2388.07,9060.15,47.56,521.28,2388.1,8137.54,8.4512,392,38.92,23.3494,108
12374,63,68,0.0028,-0.0001,642.41,1584.2,1405.9,21.61,553.79,2388.05,9054.7,47.56,521.61,2388.08,8137.96,8.4076,391,38.95,23.3429,107
12375,63,69,0.0008,0.0005,642.34,1589.76,1406.41,21.61,554.12,2388.06,9062.9,47.49,521.47,2388.08,8136.19,8.4493,393,38.65,23.3838,106
12376,63,70,0.0008,0.0006,643.03,1596.95,1405.36,21.61,553.69,2388.08,9066.37,47.65,521.97,2388.03,8145.74,8.4342,393,38.85,23.2736,105
12377,63,71,0.0012,-0.0001,642.4,1591.61,1408.79,21.61,553.73,2388.06,9062.1,47.43,521.6,2388.09,8145.46,8.4243,392,39.01,23.258,104
12378,63,72,0.0012,0.0002,642.37,1593.96,1409.63,21.61,553.82,2388.07,9060.16,47.55,521.63,2388.08,8140.26,8.4078,393,38.84,23.3882,103
12379,63,73,0.0002,0.0002,642.55,1588.89,1409.39,21.61,552.81,2388.02,9054.28,47.39,522.06,2388.05,8138.09,8.4392,392,38.93,23.3122,102
12380,63,74,-0.0049,-0.0001,642.74,1598.76,1403.81,21.61,553.61,2388.1,9060.95,47.5,521.59,2388.1,8148.09,8.4559,394,38.81,23.4572,101
12381,63,75,-0.002,0.0001,642.22,1594.91,1407.94,21.61,553.78,2388.12,9054.43,47.6,521.47,2388.07,8141.32,8.4538,392,38.76,23.3412,100
12382,63,76,-0.0013,0.0002,642.54,1595.64,1407.83,21.61,553.75,2388.1,9067.27,47.56,521.84,2388.06,8148.16,8.427,392,38.76,23.3009,99
12383,63,77,0.001,0.0004,642.2,1584.1,1404.65,21.61,553.97,2388.09,9073.22,47.4,521.95,2388.03,8145.1,8.438,392,38.78,23.3788,98
12384,63,78,-0.0016,0.0004,642.13,1594.0,1403.51,21.61,554.17,2388.08,9064.92,47.6,521.71,2388.04,8137.12,8.4358,394,38.73,23.3198,97
12385,63,79,-0.0034,-0.0003,642.64,1587.46,1406.33,21.61,553.7,2388.06,9066.72,47.36,521.43,2388.07,8143.3,8.4273,394,38.96,23.32,96
12386,63,80,-0.0014,0.0003,642.82,1587.87,1403.56,21.61,552.75,2388.02,9067.0,47.41,521.61,2388.04,8142.27,8.4179,393,38.84,23.2739,95
12387,63,81,0.0014,0.0005,643.47,1599.49,1412.56,21.61,553.26,2388.03,9065.57,47.58,521.42,2388.09,8142.44,8.4364,393,38.91,23.2206,94
12388,63,82,0.002,0.0004,642.92,1587.75,1409.02,21.61,553.72,2388.1,9063.76,47.6,521.06,2388.07,8141.16,8.4496,392,38.59,23.2256,93
12389,63,83,0.0006,-0.0001,642.49,1590.1,1406.79,21.61,553.93,2388.06,9064.79,47.45,522.13,2388.09,8142.68,8.4271,393,38.84,23.2634,92
12390,63,84,0.0011,0.0005,642.54,1597.47,1412.95,21.61,553.03,2388.11,9063.0,47.36,521.54,2388.04,8145.1,8.3831,393,38.83,23.3583,91
12391,63,85,0.0038,-0.0003,642.46,1588.63,1407.49,21.61,553.04,2388.13,9070.4,47.65,521.33,2388.03,8148.06,8.416,392,38.98,23.2768,90
12392,63,86,-0.0017,0.0,643.0,1590.6,1409.38,21.61,553.97,2388.06,9062.41,47.48,521.7,2388.08,8147.5,8.432,392,38.77,23.2928,89
12393,63,87,-0.0016,-0.0002,642.67,1586.9,1414.92,21.61,553.86,2388.08,9066.09,47.69,521.49,2388.07,8140.94,8.4608,393,38.93,23.3412,88
12394,63,88,-0.0013,-0.0003,642.38,1585.34,1414.19,21.61,553.43,2388.11,9062.11,47.56,521.48,2388.07,8146.9,8.4378,393,38.78,23.3061,87
12395,63,89,-0.0029,-0.0003,642.65,1593.33,1402.2,21.61,553.57,2388.08,9068.13,47.44,521.58,2388.09,8142.36,8.4382,394,38.79,23.2979,86
12396,63,90,0.0024,0.0003,642.53,1584.06,1407.81,21.61,554.17,2388.06,9057.95,47.71,521.53,2388.11,8140.1,8.4458,393,38.96,23.4223,85
12397,63,91,-0.0002,0.0001,642.84,1592.21,1416.19,21.61,553.35,2388.11,9063.56,47.78,521.74,2388.02,8145.2,8.4384,392,38.84,23.3298,84
12398,63,92,0.0026,0.0003,642.37,1592.27,1408.12,21.61,553.74,2388.09,9068.32,47.53,521.35,2388.06,8147.29,8.4347,392,38.76,23.2929,83
12399,63,93,0.0025,-0.0003,642.42,1592.85,1400.04,21.61,554.27,2388.07,9076.72,47.41,521.93,2388.12,8144.31,8.4468,394,38.85,23.2468,82
12400,63,94,-0.0006,-0.0004,642.4,1588.46,1413.29,21.61,554.52,2388.08,9067.37,47.53,521.81,2388.08,8143.75,8.4077,392,38.98,23.321,81
12401,63,95,0.0057,0.0003,642.79,1591.82,1411.51,21.61,553.84,2388.07,9061.56,47.58,521.86,2388.09,8144.97,8.4561,392,38.89,23.397,80
12402,63,96,0.0009,0.0001,642.07,1593.57,1406.57,21.61,554.35,2388.03,9070.99,47.38,521.63,2388.1,8141.89,8.3954,393,38.78,23.2521,79
12403,63,97,0.0034,-0.0003,642.48,1592.44,1417.12,21.61,553.31,2388.12,9073.88,47.64,521.32,2388.09,8149.62,8.45,392,38.89,23.2779,78
12404,63,98,0.0019,0.0006,642.66,1587.25,1415.19,21.61,552.24,2388.11,9068.71,47.54,521.23,2388.1,8149.17,8.4804,393,38.83,23.2497,77
12405,63,99,-0.0012,0.0004,643.17,1591.83,1411.39,21.61,553.33,2388.03,9066.28,47.57,521.35,2387.99,8147.14,8.4248,395,38.67,23.2759,76
12406,63,100,-0.0007,0.0002,642.62,1597.18,1406.09,21.61,553.53,2388.08,9066.98,47.85,520.85,2388.07,8149.19,8.4239,393,38.8,23.3166,75
12407,63,101,-0.0026,0.0001,642.59,1593.82,1412.66,21.61,553.57,2388.04,9065.53,47.55,521.48,2388.13,8141.64,8.4319,392,38.84,23.4029,74
12408,63,102,-0.0007,-0.0002,642.67,1591.63,1404.44,21.61,553.73,2388.05,9065.69,47.53,521.18,2388.04,8148.06,8.4393,394,38.79,23.2819,73
12409,63,103,0.0025,0.0005,642.74,1594.84,1413.8,21.61,552.93,2388.08,9068.47,47.5,520.87,2388.1,8146.03,8.4791,394,38.83,23.3546,72
12410,63,104,-0.0007,0.0004,642.27,1595.86,1412.19,21.61,553.21,2388.1,9067.69,47.67,521.56,2388.09,8151.92,8.4389,392,38.97,23.3161,71
12411,63,105,-0.0009,0.0001,643.23,1592.0,1415.99,21.61,552.65,2388.07,9075.37,47.5,521.52,2388.08,8152.17,8.4339,394,38.93,23.2887,70
12412,63,106,0.0004,0.0005,642.81,1590.76,1412.18,21.61,553.11,2388.08,9068.16,47.52,521.75,2388.11,8150.59,8.449,394,38.8,23.2125,69
12413,63,107,-0.0015,-0.0002,642.66,1598.6,1405.06,21.61,553.16,2388.02,9074.24,47.62,521.28,2388.05,8148.44,8.4392,394,38.76,23.3313,68
12414,63,108,-0.0003,0.0,643.05,1591.53,1406.39,21.61,553.7,2388.07,9068.37,47.52,521.24,2388.06,8149.72,8.481,393,38.67,23.2416,67
12415,63,109,-0.0004,0.0,642.51,1584.53,1406.56,21.61,553.04,2388.09,9074.22,47.47,521.28,2388.08,8151.98,8.4587,394,38.75,23.2314,66
12416,63,110,-0.0037,0.0006,642.77,1598.25,1413.02,21.61,553.62,2388.07,9071.24,47.55,521.56,2388.11,8153.03,8.4774,395,38.64,23.206,65
12417,63,111,-0.0022,0.0005,642.83,1593.36,1410.94,21.61,552.94,2388.1,9072.56,47.5,521.07,2388.09,8153.19,8.4347,393,38.76,23.261,64
12418,63,112,-0.0015,0.0002,642.68,1597.77,1413.22,21.61,553.04,2388.13,9075.76,47.72,521.45,2388.13,8146.7,8.457,393,38.63,23.3135,63
12419,63,113,-0.0007,-0.0002,642.98,1590.69,1402.08,21.61,553.3,2388.12,9079.71,47.35,521.21,2388.07,8157.36,8.4685,393,38.7,23.1859,62
12420,63,114,-0.0046,0.0005,642.56,1586.7,1405.69,21.61,553.78,2388.06,9074.1,47.63,521.57,2388.09,8152.65,8.4524,395,38.77,23.3222,61
12421,63,115,0.0037,0.0003,642.53,1590.64,1410.05,21.61,553.55,2388.12,9076.86,47.78,521.37,2388.09,8155.8,8.471,395,38.63,23.1651,60
12422,63,116,-0.0048,0.0001,642.32,1597.28,1412.79,21.61,553.1,2388.1,9072.29,47.73,521.18,2388.09,8152.51,8.4495,393,38.82,23.308,59
12423,63,117,-0.0011,0.0005,642.7,1588.18,1410.98,21.61,552.89,2388.09,9079.24,47.46,520.95,2388.11,8154.3,8.442,395,38.68,23.3027,58
12424,63,118,0.001,-0.0003,642.94,1595.36,1412.67,21.61,552.81,2388.08,9080.07,47.59,521.88,2388.1,8158.88,8.4542,390,38.74,23.2121,57
12425,63,119,-0.0013,0.0001,642.6,1597.6,1409.75,21.61,553.3,2388.1,9081.31,47.48,520.94,2388.1,8150.12,8.4698,394,38.79,23.2105,56
12426,63,120,0.0017,0.0001,642.78,1596.94,1415.19,21.61,553.53,2388.11,9081.86,47.48,521.81,2388.11,8155.11,8.382,393,38.59,23.2371,55
12427,63,121,-0.0031,-0.0003,642.49,1591.68,1412.84,21.61,553.07,2388.09,9084.13,47.64,521.01,2388.18,8156.73,8.4515,395,38.76,23.2853,54
12428,63,122,0.0016,-0.0002,643.03,1589.73,1414.77,21.61,552.94,2388.12,9075.46,47.69,521.32,2388.05,8156.4,8.4373,393,38.78,23.153,53
12429,63,123,0.0023,0.0003,642.9,1589.53,1413.12,21.61,553.18,2388.08,9082.1,47.68,521.29,2388.08,8161.16,8.4471,394,38.79,23.3256,52
12430,63,124,0.0044,0.0001,642.65,1588.99,1412.93,21.61,553.31,2388.11,9080.59,47.45,520.81,2388.08,8156.13,8.4549,394,38.67,23.2275,51
12431,63,125,-0.0003,-0.0004,642.79,1598.45,1418.57,21.61,553.31,2388.1,9084.29,47.71,521.66,2388.06,8160.46,8.4563,394,38.66,23.2807,50
